timestamp,traffic_volume,weather,is_holiday,temperature,humidity,weather_condition
2023-03-23 18:00:00,4305,Snowy,0,4.6,97.3,Snowy
2023-03-23 19:00:00,2873,Rainy,0,-2.8,47.3,Rainy
2023-03-23 20:00:00,1785,Sunny,0,30.6,99.2,Sunny
2023-03-23 21:00:00,1635,Sunny,0,1.1,40.2,Sunny
2023-03-23 22:00:00,116,Sunny,1,25.9,57.7,Sunny
2023-03-23 23:00:00,3111,Rainy,0,37.2,48.3,Rainy
2023-03-24 00:00:00,2478,Cloudy,0,16.4,48.5,Cloudy
2023-03-24 01:00:00,4203,Cloudy,1,17.0,87.4,Cloudy
2023-03-24 02:00:00,391,Rainy,0,13.1,79.7,Rainy
2023-03-24 03:00:00,2824,Sunny,0,6.3,99.4,Sunny
2023-03-24 04:00:00,2867,Snowy,0,13.8,69.1,Snowy
2023-03-24 05:00:00,2711,Rainy,1,20.1,57.1,Rainy
2023-03-24 06:00:00,1282,Cloudy,0,39.3,27.2,Cloudy
2023-03-24 07:00:00,3924,Rainy,0,36.9,99.7,Rainy
2023-03-24 08:00:00,2451,Sunny,0,33.1,64.1,Sunny
2023-03-24 09:00:00,1544,Sunny,0,34.5,76.0,Sunny
2023-03-24 10:00:00,4261,Cloudy,0,13.4,52.5,Cloudy
2023-03-24 11:00:00,711,Sunny,0,22.9,63.8,Sunny
2023-03-24 12:00:00,3933,Sunny,0,34.8,95.4,Sunny
2023-03-24 13:00:00,3669,Rainy,0,9.6,33.3,Rainy
2023-03-24 14:00:00,1918,Cloudy,0,38.1,43.4,Cloudy
2023-03-24 15:00:00,2384,Rainy,0,10.8,32.2,Rainy
2023-03-24 16:00:00,3424,Snowy,1,20.1,83.4,Snowy
2023-03-24 17:00:00,1066,Sunny,1,25.5,25.0,Sunny
2023-03-24 18:00:00,4456,Rainy,1,37.5,26.5,Rainy
2023-03-24 19:00:00,257,Sunny,0,2.2,43.9,Sunny
2023-03-24 20:00:00,2715,Snowy,0,27.3,61.1,Snowy
2023-03-24 21:00:00,2543,Cloudy,0,16.0,52.5,Cloudy
2023-03-24 22:00:00,682,Sunny,0,3.4,23.6,Sunny
2023-03-24 23:00:00,2152,Sunny,0,28.8,96.6,Sunny
2023-03-25 00:00:00,3009,Sunny,0,17.6,96.2,Sunny
2023-03-25 01:00:00,3133,Rainy,0,23.0,42.3,Rainy
2023-03-25 02:00:00,4802,Rainy,0,6.1,78.5,Rainy
2023-03-25 03:00:00,1981,Sunny,0,14.1,66.3,Sunny
2023-03-25 04:00:00,3769,Sunny,0,20.9,39.0,Sunny
2023-03-25 05:00:00,2612,Sunny,0,10.2,41.0,Sunny
2023-03-25 06:00:00,1729,Sunny,0,-0.1,59.3,Sunny
2023-03-25 07:00:00,286,Sunny,0,38.1,53.5,Sunny
2023-03-25 08:00:00,4493,Rainy,1,15.6,43.3,Rainy
2023-03-25 09:00:00,4775,Rainy,0,26.7,84.6,Rainy
2023-03-25 10:00:00,1590,Sunny,0,10.6,58.5,Sunny
2023-03-25 11:00:00,3993,Sunny,0,7.8,72.4,Sunny
2023-03-25 12:00:00,413,Sunny,0,10.4,35.1,Sunny
2023-03-25 13:00:00,2418,Snowy,0,10.5,62.7,Snowy
2023-03-25 14:00:00,335,Snowy,0,17.2,45.4,Snowy
2023-03-25 15:00:00,198,Sunny,1,17.2,62.1,Sunny
2023-03-25 16:00:00,4087,Cloudy,0,14.9,82.5,Cloudy
2023-03-25 17:00:00,4601,Sunny,0,-3.3,81.5,Sunny
2023-03-25 18:00:00,1816,Sunny,0,14.8,48.3,Sunny
2023-03-25 19:00:00,4945,Sunny,0,-1.5,75.5,Sunny
2023-03-25 20:00:00,1062,Cloudy,0,-3.7,95.3,Cloudy
2023-03-25 21:00:00,2881,Sunny,1,36.6,70.1,Sunny
2023-03-25 22:00:00,2557,Rainy,0,20.2,31.9,Rainy
2023-03-25 23:00:00,1573,Cloudy,0,23.0,74.4,Cloudy
2023-03-26 00:00:00,2835,Sunny,0,10.1,28.4,Sunny
2023-03-26 01:00:00,2606,Rainy,0,35.4,89.8,Rainy
2023-03-26 02:00:00,3775,Sunny,0,21.9,61.3,Sunny
2023-03-26 03:00:00,4626,Rainy,1,28.5,50.8,Rainy
2023-03-26 04:00:00,1651,Cloudy,0,8.4,24.6,Cloudy
2023-03-26 05:00:00,2458,Sunny,0,38.0,50.5,Sunny
2023-03-26 06:00:00,390,Rainy,0,31.0,92.3,Rainy
2023-03-26 07:00:00,2867,Sunny,0,32.7,21.7,Sunny
2023-03-26 08:00:00,2546,Sunny,0,-1.4,58.0,Sunny
2023-03-26 09:00:00,4980,Rainy,0,3.5,94.5,Rainy
2023-03-26 10:00:00,1775,Sunny,0,4.3,51.6,Sunny
2023-03-26 11:00:00,1739,Cloudy,0,3.5,54.3,Cloudy
2023-03-26 12:00:00,3317,Rainy,0,32.8,66.3,Rainy
2023-03-26 13:00:00,4456,Sunny,0,-8.4,57.0,Sunny
2023-03-26 14:00:00,311,Sunny,0,-6.2,33.5,Sunny
2023-03-26 15:00:00,1492,Rainy,0,3.7,21.5,Rainy
2023-03-26 16:00:00,455,Cloudy,0,-0.0,68.8,Cloudy
2023-03-26 17:00:00,2240,Cloudy,0,1.6,93.7,Cloudy
2023-03-26 18:00:00,4487,Sunny,0,29.9,28.5,Sunny
2023-03-26 19:00:00,293,Sunny,0,18.2,36.9,Sunny
2023-03-26 20:00:00,4635,Snowy,0,-9.7,49.6,Snowy
2023-03-26 21:00:00,4157,Sunny,0,11.5,84.7,Sunny
2023-03-26 22:00:00,610,Rainy,0,10.4,41.5,Rainy
2023-03-26 23:00:00,4187,Sunny,0,-4.3,90.6,Sunny
2023-03-27 00:00:00,2775,Sunny,1,23.8,24.4,Sunny
2023-03-27 01:00:00,643,Cloudy,0,25.1,95.3,Cloudy
2023-03-27 02:00:00,1876,Sunny,0,26.0,64.9,Sunny
2023-03-27 03:00:00,3279,Cloudy,0,26.4,72.7,Cloudy
2023-03-27 04:00:00,3337,Cloudy,0,-10.0,49.4,Cloudy
2023-03-27 05:00:00,4123,Rainy,0,37.7,82.6,Rainy
2023-03-27 06:00:00,183,Sunny,0,30.7,33.3,Sunny
2023-03-27 07:00:00,3188,Rainy,0,35.2,23.9,Rainy
2023-03-27 08:00:00,3969,Cloudy,0,-9.2,51.6,Cloudy
2023-03-27 09:00:00,122,Rainy,0,36.7,88.3,Rainy
2023-03-27 10:00:00,4544,Rainy,0,30.5,80.4,Rainy
2023-03-27 11:00:00,4275,Snowy,0,31.9,61.4,Snowy
2023-03-27 12:00:00,3028,Snowy,0,-5.3,65.8,Snowy
2023-03-27 13:00:00,4411,Sunny,0,26.9,30.4,Sunny
2023-03-27 14:00:00,2035,Snowy,0,38.0,87.3,Snowy
2023-03-27 15:00:00,842,Sunny,0,23.9,83.0,Sunny
2023-03-27 16:00:00,4309,Sunny,0,18.5,72.5,Sunny
2023-03-27 17:00:00,144,Sunny,0,37.3,57.3,Sunny
2023-03-27 18:00:00,1183,Sunny,0,12.1,97.2,Sunny
2023-03-27 19:00:00,4967,Sunny,0,20.0,90.3,Sunny
2023-03-27 20:00:00,287,Sunny,0,13.8,71.6,Sunny
2023-03-27 21:00:00,2996,Sunny,0,36.6,49.7,Sunny
2023-03-27 22:00:00,2580,Snowy,1,-6.2,69.4,Snowy
2023-03-27 23:00:00,2010,Sunny,0,15.1,66.0,Sunny
2023-03-28 00:00:00,1098,Sunny,0,24.3,51.5,Sunny
2023-03-28 01:00:00,2579,Sunny,0,29.6,44.5,Sunny
2023-03-28 02:00:00,3014,Rainy,0,19.2,52.6,Rainy
2023-03-28 03:00:00,1013,Rainy,0,35.4,65.9,Rainy
2023-03-28 04:00:00,586,Rainy,0,37.1,54.3,Rainy
2023-03-28 05:00:00,4273,Sunny,1,-6.8,41.1,Sunny
2023-03-28 06:00:00,3729,Sunny,0,10.1,80.9,Sunny
2023-03-28 07:00:00,4237,Sunny,0,-8.8,62.5,Sunny
2023-03-28 08:00:00,3774,Rainy,0,6.5,25.4,Rainy
2023-03-28 09:00:00,592,Cloudy,0,16.8,49.5,Cloudy
2023-03-28 10:00:00,895,Cloudy,0,35.5,90.8,Cloudy
2023-03-28 11:00:00,3653,Sunny,1,32.3,80.4,Sunny
2023-03-28 12:00:00,3086,Rainy,1,-3.6,45.9,Rainy
2023-03-28 13:00:00,2544,Rainy,0,-5.3,95.1,Rainy
2023-03-28 14:00:00,4535,Snowy,0,19.5,26.1,Snowy
2023-03-28 15:00:00,2769,Cloudy,0,16.6,96.9,Cloudy
2023-03-28 16:00:00,1934,Sunny,0,3.3,39.7,Sunny
2023-03-28 17:00:00,4188,Cloudy,0,35.0,20.7,Cloudy
2023-03-28 18:00:00,4399,Rainy,0,36.4,54.7,Rainy
2023-03-28 19:00:00,3251,Cloudy,0,10.1,48.7,Cloudy
2023-03-28 20:00:00,2760,Sunny,0,34.5,63.1,Sunny
2023-03-28 21:00:00,2003,Sunny,0,9.2,83.7,Sunny
2023-03-28 22:00:00,4787,Sunny,0,26.8,87.4,Sunny
2023-03-28 23:00:00,3900,Sunny,0,13.8,52.1,Sunny
2023-03-29 00:00:00,739,Rainy,0,-3.9,54.4,Rainy
2023-03-29 01:00:00,2000,Sunny,0,36.4,31.9,Sunny
2023-03-29 02:00:00,506,Rainy,0,12.7,23.8,Rainy
2023-03-29 03:00:00,2180,Sunny,0,26.7,71.3,Sunny
2023-03-29 04:00:00,4026,Cloudy,1,8.4,25.2,Cloudy
2023-03-29 05:00:00,4294,Cloudy,0,-9.1,78.7,Cloudy
2023-03-29 06:00:00,1229,Sunny,0,-5.0,63.1,Sunny
2023-03-29 07:00:00,4335,Sunny,0,14.8,35.9,Sunny
2023-03-29 08:00:00,3615,Rainy,0,24.5,63.2,Rainy
2023-03-29 09:00:00,932,Sunny,0,6.7,34.6,Sunny
2023-03-29 10:00:00,449,Sunny,0,24.8,55.1,Sunny
2023-03-29 11:00:00,658,Sunny,0,24.9,84.0,Sunny
2023-03-29 12:00:00,1688,Sunny,0,25.2,57.0,Sunny
2023-03-29 13:00:00,2198,Rainy,0,14.6,31.9,Rainy
2023-03-29 14:00:00,1432,Rainy,0,35.7,77.9,Rainy
2023-03-29 15:00:00,1453,Sunny,0,14.5,34.9,Sunny
2023-03-29 16:00:00,869,Rainy,0,12.5,79.1,Rainy
2023-03-29 17:00:00,3342,Sunny,1,-0.0,58.3,Sunny
2023-03-29 18:00:00,869,Sunny,0,5.4,56.3,Sunny
2023-03-29 19:00:00,469,Rainy,1,-7.9,88.1,Rainy
2023-03-29 20:00:00,4269,Rainy,0,21.7,76.7,Rainy
2023-03-29 21:00:00,4567,Sunny,0,2.4,22.6,Sunny
2023-03-29 22:00:00,3352,Sunny,1,5.2,43.7,Sunny
2023-03-29 23:00:00,1558,Rainy,0,28.5,89.7,Rainy
2023-03-30 00:00:00,817,Rainy,0,6.4,21.5,Rainy
2023-03-30 01:00:00,2094,Cloudy,0,2.1,63.6,Cloudy
2023-03-30 02:00:00,2189,Cloudy,0,-1.5,78.2,Cloudy
2023-03-30 03:00:00,3079,Sunny,0,28.7,69.7,Sunny
2023-03-30 04:00:00,1599,Sunny,0,-3.5,80.8,Sunny
2023-03-30 05:00:00,1814,Sunny,0,12.7,78.1,Sunny
2023-03-30 06:00:00,2695,Sunny,0,15.3,75.4,Sunny
2023-03-30 07:00:00,3766,Sunny,0,24.4,85.7,Sunny
2023-03-30 08:00:00,4655,Sunny,0,21.7,71.7,Sunny
2023-03-30 09:00:00,4531,Sunny,0,30.5,52.2,Sunny
2023-03-30 10:00:00,2343,Rainy,0,-7.8,57.8,Rainy
2023-03-30 11:00:00,4887,Cloudy,0,4.8,77.3,Cloudy
2023-03-30 12:00:00,2758,Rainy,0,4.0,90.1,Rainy
2023-03-30 13:00:00,950,Rainy,0,-2.7,41.8,Rainy
2023-03-30 14:00:00,3134,Sunny,1,4.5,47.4,Sunny
2023-03-30 15:00:00,2059,Sunny,0,5.5,94.5,Sunny
2023-03-30 16:00:00,291,Sunny,0,16.1,66.3,Sunny
2023-03-30 17:00:00,2435,Sunny,0,23.2,34.3,Sunny
2023-03-30 18:00:00,4318,Rainy,0,9.1,73.1,Rainy
2023-03-30 19:00:00,721,Sunny,0,26.0,99.3,Sunny
2023-03-30 20:00:00,213,Rainy,0,6.8,85.9,Rainy
2023-03-30 21:00:00,514,Rainy,0,4.5,79.7,Rainy
2023-03-30 22:00:00,3092,Sunny,0,17.1,36.6,Sunny
2023-03-30 23:00:00,4642,Sunny,0,-8.8,90.1,Sunny
2023-03-31 00:00:00,4845,Sunny,0,-6.0,62.1,Sunny
2023-03-31 01:00:00,2492,Sunny,0,10.9,91.1,Sunny
2023-03-31 02:00:00,4848,Sunny,0,37.1,46.4,Sunny
2023-03-31 03:00:00,2405,Cloudy,0,26.1,25.0,Cloudy
2023-03-31 04:00:00,4328,Sunny,0,-5.6,58.1,Sunny
2023-03-31 05:00:00,4774,Snowy,0,32.3,41.6,Snowy
2023-03-31 06:00:00,2607,Rainy,0,26.6,77.2,Rainy
2023-03-31 07:00:00,595,Sunny,0,20.5,96.6,Sunny
2023-03-31 08:00:00,4769,Sunny,0,31.0,75.3,Sunny
2023-03-31 09:00:00,3885,Rainy,0,10.2,91.0,Rainy
2023-03-31 10:00:00,643,Rainy,0,1.1,56.2,Rainy
2023-03-31 11:00:00,4889,Rainy,0,15.6,81.7,Rainy
2023-03-31 12:00:00,3854,Sunny,0,17.4,87.4,Sunny
2023-03-31 13:00:00,1509,Rainy,1,16.9,76.9,Rainy
2023-03-31 14:00:00,3543,Cloudy,0,18.3,60.6,Cloudy
2023-03-31 15:00:00,2651,Sunny,0,37.4,70.1,Sunny
2023-03-31 16:00:00,2494,Snowy,0,35.1,76.0,Snowy
2023-03-31 17:00:00,2722,Sunny,0,33.8,40.2,Sunny
2023-03-31 18:00:00,4250,Rainy,0,30.1,84.8,Rainy
2023-03-31 19:00:00,66,Sunny,0,37.2,96.0,Sunny
2023-03-31 20:00:00,3241,Sunny,0,-5.1,57.2,Sunny
2023-03-31 21:00:00,442,Rainy,0,3.3,76.1,Rainy
2023-03-31 22:00:00,474,Sunny,0,14.8,79.0,Sunny
2023-03-31 23:00:00,621,Snowy,0,32.3,73.0,Snowy
2023-04-01 00:00:00,3681,Sunny,1,15.3,63.8,Sunny
2023-04-01 01:00:00,1170,Rainy,0,27.4,90.5,Rainy
2023-04-01 02:00:00,291,Sunny,0,-3.1,55.9,Sunny
2023-04-01 03:00:00,3947,Snowy,0,2.6,24.9,Snowy
2023-04-01 04:00:00,4145,Rainy,0,26.6,87.6,Rainy
2023-04-01 05:00:00,2329,Sunny,1,-1.8,73.9,Sunny
2023-04-01 06:00:00,838,Sunny,0,7.6,87.9,Sunny
2023-04-01 07:00:00,764,Sunny,0,3.2,31.1,Sunny
2023-04-01 08:00:00,4904,Sunny,0,7.5,22.5,Sunny
2023-04-01 09:00:00,2899,Sunny,1,25.4,94.7,Sunny
2023-04-01 10:00:00,825,Sunny,0,8.4,31.8,Sunny
2023-04-01 11:00:00,4076,Sunny,0,17.8,84.8,Sunny
2023-04-01 12:00:00,2297,Sunny,0,-5.0,85.9,Sunny
2023-04-01 13:00:00,128,Sunny,0,30.3,76.7,Sunny
2023-04-01 14:00:00,3976,Sunny,0,8.5,30.5,Sunny
2023-04-01 15:00:00,905,Rainy,0,22.4,73.4,Rainy
2023-04-01 16:00:00,2198,Rainy,0,26.3,91.1,Rainy
2023-04-01 17:00:00,1081,Sunny,0,0.5,54.0,Sunny
2023-04-01 18:00:00,4990,Sunny,0,34.2,53.1,Sunny
2023-04-01 19:00:00,3321,Sunny,0,20.8,55.4,Sunny
2023-04-01 20:00:00,3626,Cloudy,1,11.4,26.6,Cloudy
2023-04-01 21:00:00,4232,Sunny,0,-0.9,91.4,Sunny
2023-04-01 22:00:00,3506,Sunny,0,37.1,89.5,Sunny
2023-04-01 23:00:00,3556,Sunny,0,27.8,99.8,Sunny
2023-04-02 00:00:00,457,Sunny,1,0.4,66.8,Sunny
2023-04-02 01:00:00,2761,Sunny,0,6.9,80.1,Sunny
2023-04-02 02:00:00,3138,Rainy,0,30.5,36.2,Rainy
2023-04-02 03:00:00,1718,Rainy,0,24.8,73.4,Rainy
2023-04-02 04:00:00,197,Cloudy,0,28.3,72.0,Cloudy
2023-04-02 05:00:00,4377,Rainy,0,12.1,92.1,Rainy
2023-04-02 06:00:00,3947,Sunny,0,25.8,86.5,Sunny
2023-04-02 07:00:00,2000,Sunny,0,9.3,95.1,Sunny
2023-04-02 08:00:00,415,Sunny,0,0.6,89.5,Sunny
2023-04-02 09:00:00,1724,Rainy,0,21.6,89.5,Rainy
2023-04-02 10:00:00,4581,Rainy,0,38.8,25.1,Rainy
2023-04-02 11:00:00,4544,Rainy,0,5.5,87.7,Rainy
2023-04-02 12:00:00,2596,Sunny,0,13.0,68.6,Sunny
2023-04-02 13:00:00,612,Sunny,0,23.7,50.4,Sunny
2023-04-02 14:00:00,3612,Rainy,0,17.1,24.5,Rainy
2023-04-02 15:00:00,2539,Sunny,0,32.2,74.2,Sunny
2023-04-02 16:00:00,822,Rainy,1,28.1,46.3,Rainy
2023-04-02 17:00:00,2087,Sunny,0,-7.1,57.4,Sunny
2023-04-02 18:00:00,3473,Cloudy,0,39.9,74.5,Cloudy
2023-04-02 19:00:00,2617,Cloudy,0,27.6,92.9,Cloudy
2023-04-02 20:00:00,1623,Sunny,0,33.2,86.0,Sunny
2023-04-02 21:00:00,3744,Snowy,0,22.6,56.0,Snowy
2023-04-02 22:00:00,3341,Cloudy,0,32.8,51.0,Cloudy
2023-04-02 23:00:00,1296,Sunny,0,-4.4,39.2,Sunny
2023-04-03 00:00:00,3769,Sunny,0,7.4,49.8,Sunny
2023-04-03 01:00:00,3889,Sunny,0,33.8,28.9,Sunny
2023-04-03 02:00:00,409,Snowy,0,0.1,97.7,Snowy
2023-04-03 03:00:00,2426,Rainy,0,-6.1,65.9,Rainy
2023-04-03 04:00:00,3059,Rainy,0,29.4,30.2,Rainy
2023-04-03 05:00:00,3043,Sunny,0,31.8,48.2,Sunny
2023-04-03 06:00:00,1012,Sunny,0,-1.9,63.8,Sunny
2023-04-03 07:00:00,3682,Sunny,0,32.7,62.6,Sunny
2023-04-03 08:00:00,1877,Sunny,0,24.3,22.8,Sunny
2023-04-03 09:00:00,1663,Cloudy,0,16.0,96.1,Cloudy
2023-04-03 10:00:00,1690,Cloudy,0,31.5,42.0,Cloudy
2023-04-03 11:00:00,2266,Sunny,0,11.0,21.3,Sunny
2023-04-03 12:00:00,4362,Rainy,0,-0.3,26.1,Rainy
2023-04-03 13:00:00,427,Cloudy,0,4.2,66.4,Cloudy
2023-04-03 14:00:00,4264,Cloudy,0,15.3,31.0,Cloudy
2023-04-03 15:00:00,4335,Sunny,0,16.6,23.3,Sunny
2023-04-03 16:00:00,419,Sunny,0,30.3,50.4,Sunny
2023-04-03 17:00:00,2246,Rainy,0,29.6,69.8,Rainy
2023-04-03 18:00:00,3797,Snowy,0,19.1,28.9,Snowy
2023-04-03 19:00:00,701,Cloudy,0,29.0,45.1,Cloudy
2023-04-03 20:00:00,819,Rainy,0,-0.4,53.4,Rainy
2023-04-03 21:00:00,2471,Cloudy,0,-7.5,32.8,Cloudy
2023-04-03 22:00:00,830,Sunny,0,33.7,60.5,Sunny
2023-04-03 23:00:00,1766,Sunny,1,-6.2,26.8,Sunny
2023-04-04 00:00:00,4033,Rainy,0,2.3,23.7,Rainy
2023-04-04 01:00:00,1361,Sunny,0,24.8,61.6,Sunny
2023-04-04 02:00:00,3409,Snowy,0,10.5,39.8,Snowy
2023-04-04 03:00:00,572,Cloudy,0,33.8,27.6,Cloudy
2023-04-04 04:00:00,571,Cloudy,1,4.9,53.9,Cloudy
2023-04-04 05:00:00,4928,Sunny,0,-9.4,93.2,Sunny
2023-04-04 06:00:00,2370,Sunny,1,5.0,77.9,Sunny
2023-04-04 07:00:00,985,Sunny,0,18.9,85.2,Sunny
2023-04-04 08:00:00,2280,Sunny,0,8.8,89.8,Sunny
2023-04-04 09:00:00,4090,Sunny,1,16.7,97.8,Sunny
2023-04-04 10:00:00,4633,Rainy,0,33.8,81.1,Rainy
2023-04-04 11:00:00,4991,Cloudy,1,35.6,68.7,Cloudy
2023-04-04 12:00:00,3747,Rainy,0,3.3,49.2,Rainy
2023-04-04 13:00:00,2887,Sunny,0,13.1,34.5,Sunny
2023-04-04 14:00:00,4133,Rainy,0,17.5,74.9,Rainy
2023-04-04 15:00:00,2511,Sunny,0,37.5,99.6,Sunny
2023-04-04 16:00:00,3293,Snowy,0,39.9,57.4,Snowy
2023-04-04 17:00:00,3409,Sunny,0,1.8,77.9,Sunny
2023-04-04 18:00:00,735,Rainy,0,26.3,59.6,Rainy
2023-04-04 19:00:00,2210,Sunny,1,8.9,54.6,Sunny
2023-04-04 20:00:00,4038,Rainy,1,-9.6,52.8,Rainy
2023-04-04 21:00:00,4116,Sunny,0,-9.5,60.4,Sunny
2023-04-04 22:00:00,1617,Sunny,0,13.0,49.4,Sunny
2023-04-04 23:00:00,88,Sunny,0,14.4,79.9,Sunny
2023-04-05 00:00:00,2594,Sunny,0,-8.9,89.9,Sunny
2023-04-05 01:00:00,4925,Cloudy,0,24.3,90.6,Cloudy
2023-04-05 02:00:00,1306,Cloudy,0,4.7,38.2,Cloudy
2023-04-05 03:00:00,3040,Sunny,0,18.0,91.7,Sunny
2023-04-05 04:00:00,2246,Sunny,0,5.0,47.3,Sunny
2023-04-05 05:00:00,3518,Rainy,0,-1.6,44.7,Rainy
2023-04-05 06:00:00,2758,Rainy,0,10.4,78.1,Rainy
2023-04-05 07:00:00,351,Rainy,0,1.6,44.4,Rainy
2023-04-05 08:00:00,696,Sunny,0,16.7,24.2,Sunny
2023-04-05 09:00:00,4808,Rainy,0,-0.1,49.9,Rainy
2023-04-05 10:00:00,1809,Sunny,0,15.4,77.7,Sunny
2023-04-05 11:00:00,4401,Rainy,0,-2.1,46.2,Rainy
2023-04-05 12:00:00,647,Rainy,0,23.5,70.4,Rainy
2023-04-05 13:00:00,711,Sunny,0,27.7,72.8,Sunny
2023-04-05 14:00:00,4380,Cloudy,0,-4.5,78.7,Cloudy
2023-04-05 15:00:00,1418,Sunny,0,13.4,91.8,Sunny
2023-04-05 16:00:00,2631,Cloudy,0,-6.5,54.6,Cloudy
2023-04-05 17:00:00,3918,Sunny,0,19.9,33.3,Sunny
2023-04-05 18:00:00,3587,Sunny,1,3.2,45.5,Sunny
2023-04-05 19:00:00,4915,Sunny,0,16.4,54.6,Sunny
2023-04-05 20:00:00,4358,Rainy,0,15.9,77.1,Rainy
2023-04-05 21:00:00,4608,Cloudy,1,36.2,21.0,Cloudy
2023-04-05 22:00:00,332,Rainy,0,17.5,45.3,Rainy
2023-04-05 23:00:00,3728,Sunny,0,19.1,82.4,Sunny
2023-04-06 00:00:00,1536,Sunny,1,10.1,73.7,Sunny
2023-04-06 01:00:00,4132,Snowy,0,37.5,78.5,Snowy
2023-04-06 02:00:00,4233,Sunny,1,28.9,84.9,Sunny
2023-04-06 03:00:00,510,Sunny,0,4.3,82.7,Sunny
2023-04-06 04:00:00,2375,Sunny,0,32.2,74.6,Sunny
2023-04-06 05:00:00,3804,Cloudy,0,11.6,55.2,Cloudy
2023-04-06 06:00:00,2518,Rainy,0,31.4,98.7,Rainy
2023-04-06 07:00:00,1774,Rainy,0,31.1,65.5,Rainy
2023-04-06 08:00:00,1426,Sunny,0,-0.6,36.2,Sunny
2023-04-06 09:00:00,2793,Sunny,0,25.1,43.4,Sunny
2023-04-06 10:00:00,564,Rainy,0,4.5,75.5,Rainy
2023-04-06 11:00:00,752,Sunny,1,4.9,94.0,Sunny
2023-04-06 12:00:00,1703,Sunny,0,4.8,34.3,Sunny
2023-04-06 13:00:00,2116,Sunny,0,26.3,26.6,Sunny
2023-04-06 14:00:00,72,Sunny,0,1.5,90.5,Sunny
2023-04-06 15:00:00,2510,Sunny,0,-10.0,93.2,Sunny
2023-04-06 16:00:00,1354,Rainy,0,25.8,42.1,Rainy
2023-04-06 17:00:00,3350,Sunny,0,-1.4,50.2,Sunny
2023-04-06 18:00:00,411,Rainy,0,-4.8,72.8,Rainy
2023-04-06 19:00:00,3777,Cloudy,0,1.9,46.4,Cloudy
2023-04-06 20:00:00,1334,Sunny,0,9.0,90.2,Sunny
2023-04-06 21:00:00,564,Sunny,0,13.8,28.6,Sunny
2023-04-06 22:00:00,498,Sunny,0,-7.8,23.0,Sunny
2023-04-06 23:00:00,1905,Rainy,1,38.5,36.7,Rainy
2023-04-07 00:00:00,3612,Sunny,0,25.8,42.9,Sunny
2023-04-07 01:00:00,2570,Sunny,1,6.2,29.0,Sunny
2023-04-07 02:00:00,3131,Rainy,0,5.9,25.3,Rainy
2023-04-07 03:00:00,1478,Sunny,0,12.4,80.4,Sunny
2023-04-07 04:00:00,4017,Cloudy,0,21.3,33.1,Cloudy
2023-04-07 05:00:00,972,Sunny,0,-2.7,93.1,Sunny
2023-04-07 06:00:00,3187,Cloudy,0,-0.6,49.4,Cloudy
2023-04-07 07:00:00,2209,Sunny,0,33.0,73.6,Sunny
2023-04-07 08:00:00,2597,Sunny,0,2.8,38.0,Sunny
2023-04-07 09:00:00,3029,Sunny,0,9.0,39.2,Sunny
2023-04-07 10:00:00,2331,Cloudy,0,33.6,66.0,Cloudy
2023-04-07 11:00:00,2699,Sunny,0,23.2,64.9,Sunny
2023-04-07 12:00:00,363,Sunny,0,7.1,81.5,Sunny
2023-04-07 13:00:00,2663,Snowy,0,24.2,80.6,Snowy
2023-04-07 14:00:00,3133,Sunny,0,-9.0,73.7,Sunny
2023-04-07 15:00:00,2306,Rainy,0,26.8,55.9,Rainy
2023-04-07 16:00:00,1087,Sunny,0,14.4,91.3,Sunny
2023-04-07 17:00:00,3539,Cloudy,0,30.7,69.8,Cloudy
2023-04-07 18:00:00,2684,Cloudy,0,37.7,99.2,Cloudy
2023-04-07 19:00:00,4033,Rainy,1,36.3,85.5,Rainy
2023-04-07 20:00:00,1828,Rainy,0,35.5,23.5,Rainy
2023-04-07 21:00:00,3945,Cloudy,1,15.6,45.6,Cloudy
2023-04-07 22:00:00,1174,Sunny,0,8.0,65.8,Sunny
2023-04-07 23:00:00,747,Rainy,0,13.3,77.7,Rainy
2023-04-08 00:00:00,2229,Sunny,0,24.5,64.0,Sunny
2023-04-08 01:00:00,1454,Rainy,0,34.2,82.9,Rainy
2023-04-08 02:00:00,1093,Sunny,0,0.3,42.6,Sunny
2023-04-08 03:00:00,1979,Sunny,0,35.9,34.7,Sunny
2023-04-08 04:00:00,1063,Sunny,0,30.8,24.3,Sunny
2023-04-08 05:00:00,276,Sunny,0,38.9,65.9,Sunny
2023-04-08 06:00:00,1878,Cloudy,0,34.0,75.1,Cloudy
2023-04-08 07:00:00,4967,Sunny,1,4.0,46.1,Sunny
2023-04-08 08:00:00,2073,Cloudy,0,-4.7,69.1,Cloudy
2023-04-08 09:00:00,2502,Sunny,0,-4.4,24.2,Sunny
2023-04-08 10:00:00,2135,Sunny,0,4.6,27.9,Sunny
2023-04-08 11:00:00,4333,Rainy,0,20.7,76.1,Rainy
2023-04-08 12:00:00,1130,Rainy,0,30.2,49.4,Rainy
2023-04-08 13:00:00,2370,Cloudy,1,35.0,73.7,Cloudy
2023-04-08 14:00:00,3240,Cloudy,0,21.2,86.5,Cloudy
2023-04-08 15:00:00,2680,Snowy,0,-9.7,88.2,Snowy
2023-04-08 16:00:00,2613,Cloudy,0,-0.7,33.8,Cloudy
2023-04-08 17:00:00,3342,Sunny,0,-5.0,58.9,Sunny
