timestamp,temperature,humidity,weather_condition
2023-03-18 02:00:00,-6.7,78.9,Sunny
2023-03-18 03:00:00,-4.2,21.2,Rainy
2023-03-18 04:00:00,19.8,90.4,Cloudy
2023-03-18 05:00:00,3.7,28.1,Sunny
2023-03-18 06:00:00,-6.0,31.2,Rainy
2023-03-18 07:00:00,11.5,78.8,Rainy
2023-03-18 08:00:00,17.7,89.2,Sunny
2023-03-18 09:00:00,6.4,62.9,Sunny
2023-03-18 10:00:00,26.0,43.1,Rainy
2023-03-18 11:00:00,22.2,48.1,Rainy
2023-03-18 12:00:00,6.6,47.4,Sunny
2023-03-18 13:00:00,27.7,46.1,Snowy
2023-03-18 14:00:00,22.4,39.4,Sunny
2023-03-18 15:00:00,21.9,68.7,Rainy
2023-03-18 16:00:00,17.7,92.0,Rainy
2023-03-18 17:00:00,-9.4,44.6,Sunny
2023-03-18 18:00:00,24.8,34.9,Rainy
2023-03-18 19:00:00,8.8,87.1,Rainy
2023-03-18 20:00:00,37.1,79.3,Sunny
2023-03-18 21:00:00,30.9,94.5,Sunny
2023-03-18 22:00:00,19.4,33.2,Sunny
2023-03-18 23:00:00,2.6,31.5,Snowy
2023-03-19 00:00:00,0.2,63.3,Sunny
2023-03-19 01:00:00,7.0,69.2,Cloudy
2023-03-19 02:00:00,13.8,58.4,Sunny
2023-03-19 03:00:00,4.8,67.9,Sunny
2023-03-19 04:00:00,15.7,34.4,Rainy
2023-03-19 05:00:00,-1.7,58.4,Sunny
2023-03-19 06:00:00,38.9,72.6,Rainy
2023-03-19 07:00:00,-4.6,54.6,Rainy
2023-03-19 08:00:00,36.6,74.4,Rainy
2023-03-19 09:00:00,35.7,56.1,Rainy
2023-03-19 10:00:00,16.3,46.7,Sunny
2023-03-19 11:00:00,26.2,44.3,Sunny
2023-03-19 12:00:00,11.8,52.9,Sunny
2023-03-19 13:00:00,21.5,21.8,Rainy
2023-03-19 14:00:00,7.0,73.5,Rainy
2023-03-19 15:00:00,5.1,87.6,Sunny
2023-03-19 16:00:00,18.9,48.4,Cloudy
2023-03-19 17:00:00,14.9,23.7,Rainy
2023-03-19 18:00:00,19.0,98.9,Sunny
2023-03-19 19:00:00,4.3,41.1,Rainy
2023-03-19 20:00:00,8.3,30.1,Rainy
2023-03-19 21:00:00,-5.8,49.6,Rainy
2023-03-19 22:00:00,-7.4,79.1,Rainy
2023-03-19 23:00:00,2.7,43.5,Rainy
2023-03-20 00:00:00,-6.3,66.0,Cloudy
2023-03-20 01:00:00,-4.8,53.2,Sunny
2023-03-20 02:00:00,30.6,29.4,Sunny
2023-03-20 03:00:00,-8.1,46.4,Sunny
2023-03-20 04:00:00,22.9,78.0,Sunny
2023-03-20 05:00:00,3.6,69.0,Sunny
2023-03-20 06:00:00,33.6,29.6,Sunny
2023-03-20 07:00:00,14.2,33.1,Sunny
2023-03-20 08:00:00,5.3,71.3,Sunny
2023-03-20 09:00:00,15.9,85.1,Sunny
2023-03-20 10:00:00,9.1,48.0,Rainy
2023-03-20 11:00:00,18.2,67.6,Sunny
2023-03-20 12:00:00,-4.3,33.7,Sunny
2023-03-20 13:00:00,39.8,44.9,Cloudy
2023-03-20 14:00:00,11.3,21.6,Rainy
2023-03-20 15:00:00,7.4,81.5,Sunny
2023-03-20 16:00:00,25.5,52.1,Sunny
2023-03-20 17:00:00,8.2,85.3,Sunny
2023-03-20 18:00:00,31.7,76.7,Rainy
2023-03-20 19:00:00,12.7,86.3,Rainy
2023-03-20 20:00:00,26.0,42.9,Sunny
2023-03-20 21:00:00,-4.6,34.8,Sunny
2023-03-20 22:00:00,32.3,97.8,Sunny
2023-03-20 23:00:00,26.8,77.4,Cloudy
2023-03-21 00:00:00,0.6,86.7,Sunny
2023-03-21 01:00:00,-2.7,21.1,Rainy
2023-03-21 02:00:00,5.8,48.4,Sunny
2023-03-21 03:00:00,38.8,79.4,Rainy
2023-03-21 04:00:00,2.8,26.2,Cloudy
2023-03-21 05:00:00,12.8,65.4,Sunny
2023-03-21 06:00:00,-8.5,54.3,Sunny
2023-03-21 07:00:00,9.9,21.4,Sunny
2023-03-21 08:00:00,18.6,38.9,Snowy
2023-03-21 09:00:00,37.7,42.8,Sunny
2023-03-21 10:00:00,15.8,28.9,Sunny
2023-03-21 11:00:00,31.0,70.5,Cloudy
2023-03-21 12:00:00,17.4,39.4,Rainy
2023-03-21 13:00:00,-8.0,42.2,Rainy
2023-03-21 14:00:00,5.8,91.9,Rainy
2023-03-21 15:00:00,18.8,57.4,Sunny
2023-03-21 16:00:00,37.5,51.4,Rainy
2023-03-21 17:00:00,33.0,77.9,Sunny
2023-03-21 18:00:00,1.4,92.8,Rainy
2023-03-21 19:00:00,1.0,22.0,Sunny
2023-03-21 20:00:00,0.1,55.9,Sunny
2023-03-21 21:00:00,36.1,68.9,Sunny
2023-03-21 22:00:00,32.6,45.5,Sunny
2023-03-21 23:00:00,28.7,81.8,Cloudy
2023-03-22 00:00:00,9.6,97.7,Cloudy
2023-03-22 01:00:00,15.2,95.5,Rainy
2023-03-22 02:00:00,13.2,41.3,Sunny
2023-03-22 03:00:00,2.7,38.1,Rainy
2023-03-22 04:00:00,15.3,96.6,Rainy
2023-03-22 05:00:00,-8.5,56.7,Rainy
2023-03-22 06:00:00,-3.4,36.7,Rainy
2023-03-22 07:00:00,34.3,76.6,Cloudy
2023-03-22 08:00:00,27.6,42.8,Rainy
2023-03-22 09:00:00,11.1,41.4,Sunny
2023-03-22 10:00:00,15.9,90.3,Rainy
2023-03-22 11:00:00,8.5,33.0,Rainy
2023-03-22 12:00:00,27.0,25.2,Sunny
2023-03-22 13:00:00,29.2,41.5,Cloudy
2023-03-22 14:00:00,28.2,68.6,Rainy
2023-03-22 15:00:00,26.1,29.8,Rainy
2023-03-22 16:00:00,0.2,57.7,Rainy
2023-03-22 17:00:00,6.9,70.2,Sunny
2023-03-22 18:00:00,13.5,87.9,Rainy
2023-03-22 19:00:00,6.5,38.4,Rainy
2023-03-22 20:00:00,27.7,85.4,Cloudy
2023-03-22 21:00:00,6.5,38.8,Rainy
2023-03-22 22:00:00,-3.1,74.1,Cloudy
2023-03-22 23:00:00,10.0,54.5,Snowy
2023-03-23 00:00:00,39.0,29.2,Sunny
2023-03-23 01:00:00,1.3,77.1,Sunny
2023-03-23 02:00:00,20.6,37.4,Sunny
2023-03-23 03:00:00,11.6,34.1,Sunny
2023-03-23 04:00:00,-6.4,48.7,Sunny
2023-03-23 05:00:00,14.4,72.3,Sunny
2023-03-23 06:00:00,25.1,38.7,Cloudy
2023-03-23 07:00:00,15.7,34.7,Cloudy
2023-03-23 08:00:00,33.6,20.8,Rainy
2023-03-23 09:00:00,4.4,57.7,Sunny
2023-03-23 10:00:00,-5.7,54.3,Snowy
2023-03-23 11:00:00,36.8,38.7,Rainy
2023-03-23 12:00:00,8.9,24.3,Rainy
2023-03-23 13:00:00,18.8,54.3,Rainy
2023-03-23 14:00:00,29.6,83.1,Sunny
2023-03-23 15:00:00,6.2,77.2,Rainy
2023-03-23 16:00:00,25.8,88.9,Cloudy
2023-03-23 17:00:00,-3.2,20.8,Rainy
2023-03-23 18:00:00,4.6,97.3,Snowy
2023-03-23 19:00:00,-2.8,47.3,Rainy
2023-03-23 20:00:00,30.6,99.2,Sunny
2023-03-23 21:00:00,1.1,40.2,Sunny
2023-03-23 22:00:00,25.9,57.7,Sunny
2023-03-23 23:00:00,37.2,48.3,Rainy
2023-03-24 00:00:00,16.4,48.5,Cloudy
2023-03-24 01:00:00,17.0,87.4,Cloudy
2023-03-24 02:00:00,13.1,79.7,Rainy
2023-03-24 03:00:00,6.3,99.4,Sunny
2023-03-24 04:00:00,13.8,69.1,Snowy
2023-03-24 05:00:00,20.1,57.1,Rainy
2023-03-24 06:00:00,39.3,27.2,Cloudy
2023-03-24 07:00:00,36.9,99.7,Rainy
2023-03-24 08:00:00,33.1,64.1,Sunny
2023-03-24 09:00:00,34.5,76.0,Sunny
2023-03-24 10:00:00,13.4,52.5,Cloudy
2023-03-24 11:00:00,22.9,63.8,Sunny
2023-03-24 12:00:00,34.8,95.4,Sunny
2023-03-24 13:00:00,9.6,33.3,Rainy
2023-03-24 14:00:00,38.1,43.4,Cloudy
2023-03-24 15:00:00,10.8,32.2,Rainy
2023-03-24 16:00:00,20.1,83.4,Snowy
2023-03-24 17:00:00,25.5,25.0,Sunny
2023-03-24 18:00:00,37.5,26.5,Rainy
2023-03-24 19:00:00,2.2,43.9,Sunny
2023-03-24 20:00:00,27.3,61.1,Snowy
2023-03-24 21:00:00,16.0,52.5,Cloudy
2023-03-24 22:00:00,3.4,23.6,Sunny
2023-03-24 23:00:00,28.8,96.6,Sunny
2023-03-25 00:00:00,17.6,96.2,Sunny
2023-03-25 01:00:00,23.0,42.3,Rainy
2023-03-25 02:00:00,6.1,78.5,Rainy
2023-03-25 03:00:00,14.1,66.3,Sunny
2023-03-25 04:00:00,20.9,39.0,Sunny
2023-03-25 05:00:00,10.2,41.0,Sunny
2023-03-25 06:00:00,-0.1,59.3,Sunny
2023-03-25 07:00:00,38.1,53.5,Sunny
2023-03-25 08:00:00,15.6,43.3,Rainy
2023-03-25 09:00:00,26.7,84.6,Rainy
2023-03-25 10:00:00,10.6,58.5,Sunny
2023-03-25 11:00:00,7.8,72.4,Sunny
2023-03-25 12:00:00,10.4,35.1,Sunny
2023-03-25 13:00:00,10.5,62.7,Snowy
2023-03-25 14:00:00,17.2,45.4,Snowy
2023-03-25 15:00:00,17.2,62.1,Sunny
2023-03-25 16:00:00,14.9,82.5,Cloudy
2023-03-25 17:00:00,-3.3,81.5,Sunny
2023-03-25 18:00:00,14.8,48.3,Sunny
2023-03-25 19:00:00,-1.5,75.5,Sunny
2023-03-25 20:00:00,-3.7,95.3,Cloudy
2023-03-25 21:00:00,36.6,70.1,Sunny
2023-03-25 22:00:00,20.2,31.9,Rainy
2023-03-25 23:00:00,23.0,74.4,Cloudy
2023-03-26 00:00:00,10.1,28.4,Sunny
2023-03-26 01:00:00,35.4,89.8,Rainy
2023-03-26 02:00:00,21.9,61.3,Sunny
2023-03-26 03:00:00,28.5,50.8,Rainy
2023-03-26 04:00:00,8.4,24.6,Cloudy
2023-03-26 05:00:00,38.0,50.5,Sunny
2023-03-26 06:00:00,31.0,92.3,Rainy
2023-03-26 07:00:00,32.7,21.7,Sunny
2023-03-26 08:00:00,-1.4,58.0,Sunny
2023-03-26 09:00:00,3.5,94.5,Rainy
2023-03-26 10:00:00,4.3,51.6,Sunny
2023-03-26 11:00:00,3.5,54.3,Cloudy
2023-03-26 12:00:00,32.8,66.3,Rainy
2023-03-26 13:00:00,-8.4,57.0,Sunny
2023-03-26 14:00:00,-6.2,33.5,Sunny
2023-03-26 15:00:00,3.7,21.5,Rainy
2023-03-26 16:00:00,-0.0,68.8,Cloudy
2023-03-26 17:00:00,1.6,93.7,Cloudy
2023-03-26 18:00:00,29.9,28.5,Sunny
2023-03-26 19:00:00,18.2,36.9,Sunny
2023-03-26 20:00:00,-9.7,49.6,Snowy
2023-03-26 21:00:00,11.5,84.7,Sunny
2023-03-26 22:00:00,10.4,41.5,Rainy
2023-03-26 23:00:00,-4.3,90.6,Sunny
2023-03-27 00:00:00,23.8,24.4,Sunny
2023-03-27 01:00:00,25.1,95.3,Cloudy
2023-03-27 02:00:00,26.0,64.9,Sunny
2023-03-27 03:00:00,26.4,72.7,Cloudy
2023-03-27 04:00:00,-10.0,49.4,Cloudy
2023-03-27 05:00:00,37.7,82.6,Rainy
2023-03-27 06:00:00,30.7,33.3,Sunny
2023-03-27 07:00:00,35.2,23.9,Rainy
2023-03-27 08:00:00,-9.2,51.6,Cloudy
2023-03-27 09:00:00,36.7,88.3,Rainy
2023-03-27 10:00:00,30.5,80.4,Rainy
2023-03-27 11:00:00,31.9,61.4,Snowy
2023-03-27 12:00:00,-5.3,65.8,Snowy
2023-03-27 13:00:00,26.9,30.4,Sunny
2023-03-27 14:00:00,38.0,87.3,Snowy
2023-03-27 15:00:00,23.9,83.0,Sunny
2023-03-27 16:00:00,18.5,72.5,Sunny
2023-03-27 17:00:00,37.3,57.3,Sunny
2023-03-27 18:00:00,12.1,97.2,Sunny
2023-03-27 19:00:00,20.0,90.3,Sunny
2023-03-27 20:00:00,13.8,71.6,Sunny
2023-03-27 21:00:00,36.6,49.7,Sunny
2023-03-27 22:00:00,-6.2,69.4,Snowy
2023-03-27 23:00:00,15.1,66.0,Sunny
2023-03-28 00:00:00,24.3,51.5,Sunny
2023-03-28 01:00:00,29.6,44.5,Sunny
2023-03-28 02:00:00,19.2,52.6,Rainy
2023-03-28 03:00:00,35.4,65.9,Rainy
2023-03-28 04:00:00,37.1,54.3,Rainy
2023-03-28 05:00:00,-6.8,41.1,Sunny
2023-03-28 06:00:00,10.1,80.9,Sunny
2023-03-28 07:00:00,-8.8,62.5,Sunny
2023-03-28 08:00:00,6.5,25.4,Rainy
2023-03-28 09:00:00,16.8,49.5,Cloudy
2023-03-28 10:00:00,35.5,90.8,Cloudy
2023-03-28 11:00:00,32.3,80.4,Sunny
2023-03-28 12:00:00,-3.6,45.9,Rainy
2023-03-28 13:00:00,-5.3,95.1,Rainy
2023-03-28 14:00:00,19.5,26.1,Snowy
2023-03-28 15:00:00,16.6,96.9,Cloudy
2023-03-28 16:00:00,3.3,39.7,Sunny
2023-03-28 17:00:00,35.0,20.7,Cloudy
2023-03-28 18:00:00,36.4,54.7,Rainy
2023-03-28 19:00:00,10.1,48.7,Cloudy
2023-03-28 20:00:00,34.5,63.1,Sunny
2023-03-28 21:00:00,9.2,83.7,Sunny
2023-03-28 22:00:00,26.8,87.4,Sunny
2023-03-28 23:00:00,13.8,52.1,Sunny
2023-03-29 00:00:00,-3.9,54.4,Rainy
2023-03-29 01:00:00,36.4,31.9,Sunny
2023-03-29 02:00:00,12.7,23.8,Rainy
2023-03-29 03:00:00,26.7,71.3,Sunny
2023-03-29 04:00:00,8.4,25.2,Cloudy
2023-03-29 05:00:00,-9.1,78.7,Cloudy
2023-03-29 06:00:00,-5.0,63.1,Sunny
2023-03-29 07:00:00,14.8,35.9,Sunny
2023-03-29 08:00:00,24.5,63.2,Rainy
2023-03-29 09:00:00,6.7,34.6,Sunny
2023-03-29 10:00:00,24.8,55.1,Sunny
2023-03-29 11:00:00,24.9,84.0,Sunny
2023-03-29 12:00:00,25.2,57.0,Sunny
2023-03-29 13:00:00,14.6,31.9,Rainy
2023-03-29 14:00:00,35.7,77.9,Rainy
2023-03-29 15:00:00,14.5,34.9,Sunny
2023-03-29 16:00:00,12.5,79.1,Rainy
2023-03-29 17:00:00,-0.0,58.3,Sunny
2023-03-29 18:00:00,5.4,56.3,Sunny
2023-03-29 19:00:00,-7.9,88.1,Rainy
2023-03-29 20:00:00,21.7,76.7,Rainy
2023-03-29 21:00:00,2.4,22.6,Sunny
2023-03-29 22:00:00,5.2,43.7,Sunny
2023-03-29 23:00:00,28.5,89.7,Rainy
2023-03-30 00:00:00,6.4,21.5,Rainy
2023-03-30 01:00:00,2.1,63.6,Cloudy
2023-03-30 02:00:00,-1.5,78.2,Cloudy
2023-03-30 03:00:00,28.7,69.7,Sunny
2023-03-30 04:00:00,-3.5,80.8,Sunny
2023-03-30 05:00:00,12.7,78.1,Sunny
2023-03-30 06:00:00,15.3,75.4,Sunny
2023-03-30 07:00:00,24.4,85.7,Sunny
2023-03-30 08:00:00,21.7,71.7,Sunny
2023-03-30 09:00:00,30.5,52.2,Sunny
2023-03-30 10:00:00,-7.8,57.8,Rainy
2023-03-30 11:00:00,4.8,77.3,Cloudy
2023-03-30 12:00:00,4.0,90.1,Rainy
2023-03-30 13:00:00,-2.7,41.8,Rainy
2023-03-30 14:00:00,4.5,47.4,Sunny
2023-03-30 15:00:00,5.5,94.5,Sunny
2023-03-30 16:00:00,16.1,66.3,Sunny
2023-03-30 17:00:00,23.2,34.3,Sunny
2023-03-30 18:00:00,9.1,73.1,Rainy
2023-03-30 19:00:00,26.0,99.3,Sunny
2023-03-30 20:00:00,6.8,85.9,Rainy
2023-03-30 21:00:00,4.5,79.7,Rainy
2023-03-30 22:00:00,17.1,36.6,Sunny
2023-03-30 23:00:00,-8.8,90.1,Sunny
2023-03-31 00:00:00,-6.0,62.1,Sunny
2023-03-31 01:00:00,10.9,91.1,Sunny
2023-03-31 02:00:00,37.1,46.4,Sunny
2023-03-31 03:00:00,26.1,25.0,Cloudy
2023-03-31 04:00:00,-5.6,58.1,Sunny
2023-03-31 05:00:00,32.3,41.6,Snowy
2023-03-31 06:00:00,26.6,77.2,Rainy
2023-03-31 07:00:00,20.5,96.6,Sunny
2023-03-31 08:00:00,31.0,75.3,Sunny
2023-03-31 09:00:00,10.2,91.0,Rainy
2023-03-31 10:00:00,1.1,56.2,Rainy
2023-03-31 11:00:00,15.6,81.7,Rainy
2023-03-31 12:00:00,17.4,87.4,Sunny
2023-03-31 13:00:00,16.9,76.9,Rainy
2023-03-31 14:00:00,18.3,60.6,Cloudy
2023-03-31 15:00:00,37.4,70.1,Sunny
2023-03-31 16:00:00,35.1,76.0,Snowy
2023-03-31 17:00:00,33.8,40.2,Sunny
2023-03-31 18:00:00,30.1,84.8,Rainy
2023-03-31 19:00:00,37.2,96.0,Sunny
2023-03-31 20:00:00,-5.1,57.2,Sunny
2023-03-31 21:00:00,3.3,76.1,Rainy
2023-03-31 22:00:00,14.8,79.0,Sunny
2023-03-31 23:00:00,32.3,73.0,Snowy
2023-04-01 00:00:00,15.3,63.8,Sunny
2023-04-01 01:00:00,27.4,90.5,Rainy
2023-04-01 02:00:00,-3.1,55.9,Sunny
2023-04-01 03:00:00,2.6,24.9,Snowy
2023-04-01 04:00:00,26.6,87.6,Rainy
2023-04-01 05:00:00,-1.8,73.9,Sunny
2023-04-01 06:00:00,7.6,87.9,Sunny
2023-04-01 07:00:00,3.2,31.1,Sunny
2023-04-01 08:00:00,7.5,22.5,Sunny
2023-04-01 09:00:00,25.4,94.7,Sunny
2023-04-01 10:00:00,8.4,31.8,Sunny
2023-04-01 11:00:00,17.8,84.8,Sunny
2023-04-01 12:00:00,-5.0,85.9,Sunny
2023-04-01 13:00:00,30.3,76.7,Sunny
2023-04-01 14:00:00,8.5,30.5,Sunny
2023-04-01 15:00:00,22.4,73.4,Rainy
2023-04-01 16:00:00,26.3,91.1,Rainy
2023-04-01 17:00:00,0.5,54.0,Sunny
2023-04-01 18:00:00,34.2,53.1,Sunny
2023-04-01 19:00:00,20.8,55.4,Sunny
2023-04-01 20:00:00,11.4,26.6,Cloudy
2023-04-01 21:00:00,-0.9,91.4,Sunny
2023-04-01 22:00:00,37.1,89.5,Sunny
2023-04-01 23:00:00,27.8,99.8,Sunny
2023-04-02 00:00:00,0.4,66.8,Sunny
2023-04-02 01:00:00,6.9,80.1,Sunny
2023-04-02 02:00:00,30.5,36.2,Rainy
2023-04-02 03:00:00,24.8,73.4,Rainy
2023-04-02 04:00:00,28.3,72.0,Cloudy
2023-04-02 05:00:00,12.1,92.1,Rainy
2023-04-02 06:00:00,25.8,86.5,Sunny
2023-04-02 07:00:00,9.3,95.1,Sunny
2023-04-02 08:00:00,0.6,89.5,Sunny
2023-04-02 09:00:00,21.6,89.5,Rainy
2023-04-02 10:00:00,38.8,25.1,Rainy
2023-04-02 11:00:00,5.5,87.7,Rainy
2023-04-02 12:00:00,13.0,68.6,Sunny
2023-04-02 13:00:00,23.7,50.4,Sunny
2023-04-02 14:00:00,17.1,24.5,Rainy
2023-04-02 15:00:00,32.2,74.2,Sunny
2023-04-02 16:00:00,28.1,46.3,Rainy
2023-04-02 17:00:00,-7.1,57.4,Sunny
2023-04-02 18:00:00,39.9,74.5,Cloudy
2023-04-02 19:00:00,27.6,92.9,Cloudy
2023-04-02 20:00:00,33.2,86.0,Sunny
2023-04-02 21:00:00,22.6,56.0,Snowy
2023-04-02 22:00:00,32.8,51.0,Cloudy
2023-04-02 23:00:00,-4.4,39.2,Sunny
2023-04-03 00:00:00,7.4,49.8,Sunny
2023-04-03 01:00:00,33.8,28.9,Sunny
2023-04-03 02:00:00,0.1,97.7,Snowy
2023-04-03 03:00:00,-6.1,65.9,Rainy
2023-04-03 04:00:00,29.4,30.2,Rainy
2023-04-03 05:00:00,31.8,48.2,Sunny
2023-04-03 06:00:00,-1.9,63.8,Sunny
2023-04-03 07:00:00,32.7,62.6,Sunny
2023-04-03 08:00:00,24.3,22.8,Sunny
2023-04-03 09:00:00,16.0,96.1,Cloudy
2023-04-03 10:00:00,31.5,42.0,Cloudy
2023-04-03 11:00:00,11.0,21.3,Sunny
2023-04-03 12:00:00,-0.3,26.1,Rainy
2023-04-03 13:00:00,4.2,66.4,Cloudy
2023-04-03 14:00:00,15.3,31.0,Cloudy
2023-04-03 15:00:00,16.6,23.3,Sunny
2023-04-03 16:00:00,30.3,50.4,Sunny
2023-04-03 17:00:00,29.6,69.8,Rainy
2023-04-03 18:00:00,19.1,28.9,Snowy
2023-04-03 19:00:00,29.0,45.1,Cloudy
2023-04-03 20:00:00,-0.4,53.4,Rainy
2023-04-03 21:00:00,-7.5,32.8,Cloudy
2023-04-03 22:00:00,33.7,60.5,Sunny
2023-04-03 23:00:00,-6.2,26.8,Sunny
2023-04-04 00:00:00,2.3,23.7,Rainy
2023-04-04 01:00:00,24.8,61.6,Sunny
2023-04-04 02:00:00,10.5,39.8,Snowy
2023-04-04 03:00:00,33.8,27.6,Cloudy
2023-04-04 04:00:00,4.9,53.9,Cloudy
2023-04-04 05:00:00,-9.4,93.2,Sunny
2023-04-04 06:00:00,5.0,77.9,Sunny
2023-04-04 07:00:00,18.9,85.2,Sunny
2023-04-04 08:00:00,8.8,89.8,Sunny
2023-04-04 09:00:00,16.7,97.8,Sunny
2023-04-04 10:00:00,33.8,81.1,Rainy
2023-04-04 11:00:00,35.6,68.7,Cloudy
2023-04-04 12:00:00,3.3,49.2,Rainy
2023-04-04 13:00:00,13.1,34.5,Sunny
2023-04-04 14:00:00,17.5,74.9,Rainy
2023-04-04 15:00:00,37.5,99.6,Sunny
2023-04-04 16:00:00,39.9,57.4,Snowy
2023-04-04 17:00:00,1.8,77.9,Sunny
2023-04-04 18:00:00,26.3,59.6,Rainy
2023-04-04 19:00:00,8.9,54.6,Sunny
2023-04-04 20:00:00,-9.6,52.8,Rainy
2023-04-04 21:00:00,-9.5,60.4,Sunny
2023-04-04 22:00:00,13.0,49.4,Sunny
2023-04-04 23:00:00,14.4,79.9,Sunny
2023-04-05 00:00:00,-8.9,89.9,Sunny
2023-04-05 01:00:00,24.3,90.6,Cloudy
2023-04-05 02:00:00,4.7,38.2,Cloudy
2023-04-05 03:00:00,18.0,91.7,Sunny
2023-04-05 04:00:00,5.0,47.3,Sunny
2023-04-05 05:00:00,-1.6,44.7,Rainy
2023-04-05 06:00:00,10.4,78.1,Rainy
2023-04-05 07:00:00,1.6,44.4,Rainy
2023-04-05 08:00:00,16.7,24.2,Sunny
2023-04-05 09:00:00,-0.1,49.9,Rainy
2023-04-05 10:00:00,15.4,77.7,Sunny
2023-04-05 11:00:00,-2.1,46.2,Rainy
2023-04-05 12:00:00,23.5,70.4,Rainy
2023-04-05 13:00:00,27.7,72.8,Sunny
2023-04-05 14:00:00,-4.5,78.7,Cloudy
2023-04-05 15:00:00,13.4,91.8,Sunny
2023-04-05 16:00:00,-6.5,54.6,Cloudy
2023-04-05 17:00:00,19.9,33.3,Sunny
2023-04-05 18:00:00,3.2,45.5,Sunny
2023-04-05 19:00:00,16.4,54.6,Sunny
2023-04-05 20:00:00,15.9,77.1,Rainy
2023-04-05 21:00:00,36.2,21.0,Cloudy
2023-04-05 22:00:00,17.5,45.3,Rainy
2023-04-05 23:00:00,19.1,82.4,Sunny
2023-04-06 00:00:00,10.1,73.7,Sunny
2023-04-06 01:00:00,37.5,78.5,Snowy
2023-04-06 02:00:00,28.9,84.9,Sunny
2023-04-06 03:00:00,4.3,82.7,Sunny
2023-04-06 04:00:00,32.2,74.6,Sunny
2023-04-06 05:00:00,11.6,55.2,Cloudy
2023-04-06 06:00:00,31.4,98.7,Rainy
2023-04-06 07:00:00,31.1,65.5,Rainy
2023-04-06 08:00:00,-0.6,36.2,Sunny
2023-04-06 09:00:00,25.1,43.4,Sunny
2023-04-06 10:00:00,4.5,75.5,Rainy
2023-04-06 11:00:00,4.9,94.0,Sunny
2023-04-06 12:00:00,4.8,34.3,Sunny
2023-04-06 13:00:00,26.3,26.6,Sunny
2023-04-06 14:00:00,1.5,90.5,Sunny
2023-04-06 15:00:00,-10.0,93.2,Sunny
2023-04-06 16:00:00,25.8,42.1,Rainy
2023-04-06 17:00:00,-1.4,50.2,Sunny
2023-04-06 18:00:00,-4.8,72.8,Rainy
2023-04-06 19:00:00,1.9,46.4,Cloudy
2023-04-06 20:00:00,9.0,90.2,Sunny
2023-04-06 21:00:00,13.8,28.6,Sunny
2023-04-06 22:00:00,-7.8,23.0,Sunny
2023-04-06 23:00:00,38.5,36.7,Rainy
2023-04-07 00:00:00,25.8,42.9,Sunny
2023-04-07 01:00:00,6.2,29.0,Sunny
2023-04-07 02:00:00,5.9,25.3,Rainy
2023-04-07 03:00:00,12.4,80.4,Sunny
2023-04-07 04:00:00,21.3,33.1,Cloudy
2023-04-07 05:00:00,-2.7,93.1,Sunny
2023-04-07 06:00:00,-0.6,49.4,Cloudy
2023-04-07 07:00:00,33.0,73.6,Sunny
2023-04-07 08:00:00,2.8,38.0,Sunny
2023-04-07 09:00:00,9.0,39.2,Sunny
2023-04-07 10:00:00,33.6,66.0,Cloudy
2023-04-07 11:00:00,23.2,64.9,Sunny
2023-04-07 12:00:00,7.1,81.5,Sunny
2023-04-07 13:00:00,24.2,80.6,Snowy
2023-04-07 14:00:00,-9.0,73.7,Sunny
2023-04-07 15:00:00,26.8,55.9,Rainy
2023-04-07 16:00:00,14.4,91.3,Sunny
2023-04-07 17:00:00,30.7,69.8,Cloudy
2023-04-07 18:00:00,37.7,99.2,Cloudy
2023-04-07 19:00:00,36.3,85.5,Rainy
2023-04-07 20:00:00,35.5,23.5,Rainy
2023-04-07 21:00:00,15.6,45.6,Cloudy
2023-04-07 22:00:00,8.0,65.8,Sunny
2023-04-07 23:00:00,13.3,77.7,Rainy
2023-04-08 00:00:00,24.5,64.0,Sunny
2023-04-08 01:00:00,34.2,82.9,Rainy
2023-04-08 02:00:00,0.3,42.6,Sunny
2023-04-08 03:00:00,35.9,34.7,Sunny
2023-04-08 04:00:00,30.8,24.3,Sunny
2023-04-08 05:00:00,38.9,65.9,Sunny
2023-04-08 06:00:00,34.0,75.1,Cloudy
2023-04-08 07:00:00,4.0,46.1,Sunny
2023-04-08 08:00:00,-4.7,69.1,Cloudy
2023-04-08 09:00:00,-4.4,24.2,Sunny
2023-04-08 10:00:00,4.6,27.9,Sunny
2023-04-08 11:00:00,20.7,76.1,Rainy
2023-04-08 12:00:00,30.2,49.4,Rainy
2023-04-08 13:00:00,35.0,73.7,Cloudy
2023-04-08 14:00:00,21.2,86.5,Cloudy
2023-04-08 15:00:00,-9.7,88.2,Snowy
2023-04-08 16:00:00,-0.7,33.8,Cloudy
2023-04-08 17:00:00,-5.0,58.9,Sunny
2023-04-08 18:00:00,8.2,78.7,Sunny
2023-04-08 19:00:00,15.1,81.9,Rainy
2023-04-08 20:00:00,-7.8,82.8,Rainy
2023-04-08 21:00:00,7.4,38.3,Sunny
2023-04-08 22:00:00,-1.0,35.4,Sunny
2023-04-08 23:00:00,22.4,67.2,Sunny
2023-04-09 00:00:00,13.2,79.3,Sunny
2023-04-09 01:00:00,14.8,45.5,Cloudy
2023-04-09 02:00:00,11.4,28.4,Rainy
2023-04-09 03:00:00,37.8,77.3,Sunny
2023-04-09 04:00:00,0.7,44.0,Rainy
